Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,12.2,3.7308,0.26804,22.946,26.216,93.429,37.211,55.589,315.13,3.2852,24.837,0.035584,supercritical
450,12.3,3.765,0.2656,22.931,26.198,93.329,37.23,55.712,315.18,3.2762,24.877,0.035661,supercritical
450,12.4,3.7993,0.26321,22.916,26.18,93.23,37.248,55.834,315.24,3.2672,24.917,0.035738,supercritical
450,12.5,3.8336,0.26085,22.901,26.161,93.131,37.267,55.957,315.3,3.2582,24.957,0.035815,supercritical
450,12.6,3.8679,0.25854,22.886,26.143,93.033,37.286,56.08,315.37,3.2491,24.998,0.035893,supercritical
450,12.7,3.9023,0.25626,22.871,26.125,92.935,37.304,56.204,315.43,3.24,25.04,0.035971,supercritical
450,12.8,3.9367,0.25402,22.855,26.107,92.838,37.323,56.327,315.5,3.2308,25.081,0.03605,supercritical
450,12.9,3.9712,0.25181,22.84,26.089,92.741,37.341,56.45,315.57,3.2216,25.123,0.036129,supercritical
450,13,4.0057,0.24964,22.825,26.07,92.645,37.36,56.574,315.65,3.2124,25.165,0.036208,supercritical
450,13.1,4.0403,0.24751,22.81,26.052,92.55,37.378,56.697,315.73,3.2031,25.208,0.036288,supercritical
450,13.2,4.0749,0.24541,22.795,26.034,92.454,37.397,56.821,315.81,3.1937,25.25,0.036368,supercritical
450,13.3,4.1095,0.24334,22.78,26.016,92.36,37.415,56.944,315.89,3.1844,25.293,0.036449,supercritical
450,13.4,4.1442,0.2413,22.764,25.998,92.266,37.433,57.068,315.98,3.175,25.337,0.03653,supercritical
450,13.5,4.1789,0.2393,22.749,25.98,92.172,37.451,57.192,316.07,3.1655,25.381,0.036611,supercritical
450,13.6,4.2137,0.23732,22.734,25.962,92.079,37.469,57.315,316.16,3.156,25.425,0.036693,supercritical
450,13.7,4.2484,0.23538,22.719,25.944,91.986,37.487,57.439,316.26,3.1465,25.469,0.036776,supercritical
450,13.8,4.2833,0.23347,22.704,25.925,91.894,37.505,57.563,316.36,3.137,25.514,0.036858,supercritical
450,13.9,4.3181,0.23158,22.688,25.907,91.802,37.523,57.687,316.46,3.1274,25.559,0.036941,supercritical
450,14,4.353,0.22972,22.673,25.889,91.711,37.541,57.81,316.57,3.1177,25.604,0.037025,supercritical
450,14.1,4.388,0.2279,22.658,25.871,91.62,37.559,57.934,316.67,3.1081,25.65,0.037108,supercritical
450,14.2,4.4229,0.22609,22.643,25.853,91.53,37.576,58.058,316.79,3.0984,25.696,0.037193,supercritical
