Index_within_Experiment,Time,C_X,C_N,C_L,C_x0,C_N0,F_in,C_N_in,I0
129,97.2361809,2.852551359,5.160816516,0.005591424,0.9,0.7,0.004,14,119
130,97.98994975,2.856332515,5.197966345,0.005601827,0.9,0.7,0.004,14,119
131,98.74371859,2.860066892,5.235125833,0.005612079,0.9,0.7,0.004,14,119
132,99.49748744,2.863757464,5.27229421,0.005622185,0.9,0.7,0.004,14,119
133,100.2512563,2.867407219,5.309470699,0.005632154,0.9,0.7,0.004,14,119
134,101.0050251,2.871019157,5.346654519,0.005641991,0.9,0.7,0.004,14,119
135,101.758794,2.874592294,5.383845995,0.005651696,0.9,0.7,0.004,14,119
136,102.5125628,2.878109841,5.421049846,0.005661238,0.9,0.7,0.004,14,119
137,103.2663317,2.881570165,5.458266563,0.005670616,0.9,0.7,0.004,14,119
138,104.0201005,2.884973987,5.495495986,0.005679831,0.9,0.7,0.004,14,119
139,104.7738693,2.888322027,5.532737951,0.005688885,0.9,0.7,0.004,14,119
140,105.5276382,2.891615,5.569992299,0.00569778,0.9,0.7,0.004,14,119
141,106.281407,2.89485362,5.607258868,0.005706519,0.9,0.7,0.004,14,119
142,107.0351759,2.8980386,5.644537498,0.005715104,0.9,0.7,0.004,14,119
143,107.7889447,2.901170649,5.681828029,0.005723536,0.9,0.7,0.004,14,119
144,108.5427136,2.904250475,5.719130302,0.005731818,0.9,0.7,0.004,14,119
145,109.2964824,2.907278783,5.756444157,0.005739952,0.9,0.7,0.004,14,119
146,110.0502513,2.910256276,5.793769435,0.00574794,0.9,0.7,0.004,14,119
147,110.8040201,2.913183655,5.831105979,0.005755784,0.9,0.7,0.004,14,119
148,111.5577889,2.916061618,5.868453631,0.005763485,0.9,0.7,0.004,14,119
149,112.3115578,2.918890863,5.905812233,0.005771047,0.9,0.7,0.004,14,119
150,113.0653266,2.921672083,5.943181627,0.00577847,0.9,0.7,0.004,14,119
151,113.8190955,2.924405971,5.980561658,0.005785757,0.9,0.7,0.004,14,119
152,114.5728643,2.927093217,6.017952168,0.005792911,0.9,0.7,0.004,14,119
153,115.3266332,2.929734508,6.055353003,0.005799932,0.9,0.7,0.004,14,119
154,116.080402,2.932330529,6.092764007,0.005806823,0.9,0.7,0.004,14,119
155,116.8341709,2.934881965,6.130185024,0.005813586,0.9,0.7,0.004,14,119
156,117.5879397,2.937389496,6.1676159,0.005820223,0.9,0.7,0.004,14,119
157,118.3417085,2.9398538,6.205056481,0.005826736,0.9,0.7,0.004,14,119
158,119.0954774,2.942275556,6.242506613,0.005833127,0.9,0.7,0.004,14,119
159,119.8492462,2.944655437,6.279966143,0.005839397,0.9,0.7,0.004,14,119
160,120.6030151,2.946994115,6.317434917,0.005845549,0.9,0.7,0.004,14,119
161,121.3567839,2.949292261,6.354912784,0.005851584,0.9,0.7,0.004,14,119
162,122.1105528,2.951550542,6.39239959,0.005857505,0.9,0.7,0.004,14,119
163,122.8643216,2.953769624,6.429895185,0.005863313,0.9,0.7,0.004,14,119
164,123.6180905,2.955950171,6.467399416,0.005869011,0.9,0.7,0.004,14,119
165,124.3718593,2.958092844,6.504912133,0.0058746,0.9,0.7,0.004,14,119
166,125.1256281,2.960198302,6.542433186,0.005880082,0.9,0.7,0.004,14,119
167,125.879397,2.962267202,6.579962423,0.005885459,0.9,0.7,0.004,14,119
168,126.6331658,2.964300198,6.617499697,0.005890732,0.9,0.7,0.004,14,119
169,127.3869347,2.966297943,6.655044856,0.005895905,0.9,0.7,0.004,14,119
170,128.1407035,2.968261088,6.692597753,0.005900977,0.9,0.7,0.004,14,119
171,128.8944724,2.97019028,6.730158238,0.005905953,0.9,0.7,0.004,14,119
172,129.6482412,2.972086165,6.767726164,0.005910832,0.9,0.7,0.004,14,119
173,130.4020101,2.973949387,6.805301384,0.005915617,0.9,0.7,0.004,14,119
174,131.1557789,2.975780587,6.842883749,0.005920311,0.9,0.7,0.004,14,119
175,131.9095477,2.977580405,6.880473113,0.005924914,0.9,0.7,0.004,14,119
176,132.6633166,2.979349477,6.91806933,0.005929428,0.9,0.7,0.004,14,119
177,133.4170854,2.981088439,6.955672253,0.005933856,0.9,0.7,0.004,14,119
178,134.1708543,2.982797923,6.993281737,0.005938198,0.9,0.7,0.004,14,119
179,134.9246231,2.98447856,7.030897637,0.005942458,0.9,0.7,0.004,14,119
180,135.678392,2.986130977,7.068519808,0.005946636,0.9,0.7,0.004,14,119
181,136.4321608,2.987755802,7.106148105,0.005950734,0.9,0.7,0.004,14,119
182,137.1859296,2.989353657,7.143782385,0.005954755,0.9,0.7,0.004,14,119
183,137.9396985,2.990925164,7.181422504,0.005958699,0.9,0.7,0.004,14,119
184,138.6934673,2.992470944,7.219068319,0.005962569,0.9,0.7,0.004,14,119
185,139.4472362,2.993991612,7.256719686,0.005966366,0.9,0.7,0.004,14,119
186,140.201005,2.995487785,7.294376465,0.005970093,0.9,0.7,0.004,14,119
187,140.9547739,2.996960074,7.332038512,0.00597375,0.9,0.7,0.004,14,119
188,141.7085427,2.998409091,7.369705686,0.005977339,0.9,0.7,0.004,14,119
189,142.4623116,2.999835444,7.407377846,0.005980863,0.9,0.7,0.004,14,119
190,143.2160804,3.001239739,7.445054852,0.005984322,0.9,0.7,0.004,14,119
191,143.9698492,3.002622581,7.482736563,0.005987719,0.9,0.7,0.004,14,119
192,144.7236181,3.00398457,7.52042284,0.005991056,0.9,0.7,0.004,14,119
193,145.4773869,3.005326308,7.558113542,0.005994333,0.9,0.7,0.004,14,119
194,146.2311558,3.00664839,7.59580853,0.005997552,0.9,0.7,0.004,14,119
195,146.9849246,3.007951413,7.633507667,0.006000716,0.9,0.7,0.004,14,119
196,147.7386935,3.009235969,7.671210814,0.006003826,0.9,0.7,0.004,14,119
197,148.4924623,3.01050265,7.708917832,0.006006883,0.9,0.7,0.004,14,119
198,149.2462312,3.011752043,7.746628585,0.006009889,0.9,0.7,0.004,14,119
199,150,3.012984735,7.784342935,0.006012845,0.9,0.7,0.004,14,119
0,0,1.6,0.4,0,1.6,0.4,0.004,10,110
1,0.753768844,1.623289796,0.420842769,7.44E-05,1.6,0.4,0.004,10,110
2,1.507537688,1.646356169,0.441721975,0.000147866,1.6,0.4,0.004,10,110
3,2.261306533,1.669181787,0.462643212,0.000220431,1.6,0.4,0.004,10,110
4,3.015075377,1.691748332,0.483612377,0.000292059,1.6,0.4,0.004,10,110
5,3.768844221,1.714046443,0.504632708,0.000362744,1.6,0.4,0.004,10,110
6,4.522613065,1.736068562,0.52570691,0.000432485,1.6,0.4,0.004,10,110
7,5.27638191,1.757807823,0.546837474,0.000501279,1.6,0.4,0.004,10,110
8,6.030150754,1.779258049,0.568026687,0.000569127,1.6,0.4,0.004,10,110
9,6.783919598,1.800413754,0.589276625,0.000636029,1.6,0.4,0.004,10,110
10,7.537688442,1.821270144,0.610589155,0.000701986,1.6,0.4,0.004,10,110
11,8.291457286,1.841823113,0.631965936,0.000767001,1.6,0.4,0.004,10,110
12,9.045226131,1.862069248,0.653408419,0.000831077,1.6,0.4,0.004,10,110
13,9.798994975,1.882005825,0.674917846,0.000894219,1.6,0.4,0.004,10,110
14,10.55276382,1.901630813,0.696495249,0.000956431,1.6,0.4,0.004,10,110
15,11.30653266,1.920942869,0.718141454,0.00101772,1.6,0.4,0.004,10,110
16,12.06030151,1.939941341,0.739857076,0.001078094,1.6,0.4,0.004,10,110
17,12.81407035,1.958626269,0.761642522,0.00113756,1.6,0.4,0.004,10,110
18,13.5678392,1.976998383,0.783497992,0.001196126,1.6,0.4,0.004,10,110
19,14.32160804,1.995059104,0.805423475,0.001253805,1.6,0.4,0.004,10,110
20,15.07537688,2.012810542,0.827418753,0.001310606,1.6,0.4,0.004,10,110
21,15.82914573,2.0302555,0.849483399,0.001366541,1.6,0.4,0.004,10,110
22,16.58291457,2.047397469,0.871616776,0.001421623,1.6,0.4,0.004,10,110
23,17.33668342,2.064240633,0.893818041,0.001475866,1.6,0.4,0.004,10,110
24,18.09045226,2.080789866,0.91608614,0.001529285,1.6,0.4,0.004,10,110
25,18.84422111,2.097050732,0.938419812,0.001581896,1.6,0.4,0.004,10,110
26,19.59798995,2.113035054,0.960816244,0.00163373,1.6,0.4,0.004,10,110
27,20.35175879,2.128752539,0.983273199,0.001684816,1.6,0.4,0.004,10,110
28,21.10552764,2.144205439,1.00579028,0.001735161,1.6,0.4,0.004,10,110
29,21.85929648,2.159396048,1.028367075,0.001784774,1.6,0.4,0.004,10,110
30,22.61306533,2.1743267,1.051003158,0.001833663,1.6,0.4,0.004,10,110
31,23.36683417,2.188999772,1.07369809,0.001881835,1.6,0.4,0.004,10,110
32,24.12060302,2.203417686,1.096451414,0.001929298,1.6,0.4,0.004,10,110
33,24.87437186,2.217582905,1.11926266,0.001976061,1.6,0.4,0.004,10,110
34,25.6281407,2.231497935,1.142131345,0.002022133,1.6,0.4,0.004,10,110
35,26.38190955,2.245165324,1.165056969,0.00206752,1.6,0.4,0.004,10,110
36,27.13567839,2.258587664,1.188039017,0.002112232,1.6,0.4,0.004,10,110
37,27.88944724,2.27176759,1.211076962,0.002156276,1.6,0.4,0.004,10,110
38,28.64321608,2.284707778,1.234170259,0.002199661,1.6,0.4,0.004,10,110
39,29.39698492,2.297410948,1.257318351,0.002242395,1.6,0.4,0.004,10,110
40,30.15075377,2.309879862,1.280520665,0.002284487,1.6,0.4,0.004,10,110
41,30.90452261,2.322117327,1.303776614,0.002325944,1.6,0.4,0.004,10,110
42,31.65829146,2.334126189,1.327085596,0.002366776,1.6,0.4,0.004,10,110
43,32.4120603,2.345909339,1.350446993,0.002406991,1.6,0.4,0.004,10,110
44,33.16582915,2.357469711,1.373860176,0.002446596,1.6,0.4,0.004,10,110
45,33.91959799,2.368810281,1.397324497,0.002485602,1.6,0.4,0.004,10,110
46,34.67336683,2.379934068,1.420839296,0.002524016,1.6,0.4,0.004,10,110
47,35.42713568,2.390844133,1.444403897,0.002561846,1.6,0.4,0.004,10,110
48,36.18090452,2.401543581,1.468017611,0.002599102,1.6,0.4,0.004,10,110
49,36.93467337,2.412035559,1.491679733,0.002635793,1.6,0.4,0.004,10,110
50,37.68844221,2.422323257,1.515389542,0.002671925,1.6,0.4,0.004,10,110
51,38.44221106,2.432409907,1.539146307,0.00270751,1.6,0.4,0.004,10,110
52,39.1959799,2.442298784,1.562949276,0.002742554,1.6,0.4,0.004,10,110
53,39.94974874,2.451993208,1.586797688,0.002777067,1.6,0.4,0.004,10,110
54,40.70351759,2.461496537,1.610690763,0.002811059,1.6,0.4,0.004,10,110
55,41.45728643,2.470812177,1.63462771,0.002844536,1.6,0.4,0.004,10,110
56,42.21105528,2.479943574,1.65860772,0.002877509,1.6,0.4,0.004,10,110
57,42.96482412,2.488894215,1.682629972,0.002909987,1.6,0.4,0.004,10,110
58,43.71859296,2.497667633,1.706693628,0.002941977,1.6,0.4,0.004,10,110
59,44.47236181,2.506267403,1.730797838,0.00297349,1.6,0.4,0.004,10,110
60,45.22613065,2.514697142,1.754941735,0.003004534,1.6,0.4,0.004,10,110
61,45.9798995,2.52296051,1.779124438,0.003035119,1.6,0.4,0.004,10,110
62,46.73366834,2.531061208,1.803345052,0.003065252,1.6,0.4,0.004,10,110
63,47.48743719,2.539002984,1.827602666,0.003094944,1.6,0.4,0.004,10,110
64,48.24120603,2.546789624,1.851896356,0.003124203,1.6,0.4,0.004,10,110
65,48.99497487,2.554424961,1.876225183,0.003153039,1.6,0.4,0.004,10,110
66,49.74874372,2.561912867,1.900588191,0.003181461,1.6,0.4,0.004,10,110
67,50.50251256,2.569257259,1.924984412,0.003209478,1.6,0.4,0.004,10,110
68,51.25628141,2.576462095,1.949412863,0.003237099,1.6,0.4,0.004,10,110
69,52.01005025,2.583531379,1.973872545,0.003264334,1.6,0.4,0.004,10,110
70,52.7638191,2.590469154,1.998362446,0.003291191,1.6,0.4,0.004,10,110
71,53.51758794,2.597279508,2.022881538,0.003317681,1.6,0.4,0.004,10,110
72,54.27135678,2.603966571,2.047428778,0.003343812,1.6,0.4,0.004,10,110
73,55.02512563,2.610534515,2.07200311,0.003369594,1.6,0.4,0.004,10,110
74,55.77889447,2.616987557,2.096603462,0.003395037,1.6,0.4,0.004,10,110
75,56.53266332,2.623329954,2.121228748,0.00342015,1.6,0.4,0.004,10,110
76,57.28643216,2.629566008,2.145877867,0.003444942,1.6,0.4,0.004,10,110
77,58.04020101,2.635700062,2.170549703,0.003469422,1.6,0.4,0.004,10,110
78,58.79396985,2.641736502,2.195243126,0.003493602,1.6,0.4,0.004,10,110
79,59.54773869,2.647679759,2.219956991,0.003517489,1.6,0.4,0.004,10,110
80,60.30150754,2.653534304,2.244690139,0.003541095,1.6,0.4,0.004,10,110
81,61.05527638,2.659304651,2.269441394,0.003564428,1.6,0.4,0.004,10,110
82,61.80904523,2.664995358,2.294209569,0.003587497,1.6,0.4,0.004,10,110
83,62.56281407,2.670611026,2.31899346,0.003610314,1.6,0.4,0.004,10,110
84,63.31658291,2.676156296,2.343791847,0.003632887,1.6,0.4,0.004,10,110
85,64.07035176,2.681635856,2.368603498,0.003655227,1.6,0.4,0.004,10,110
86,64.8241206,2.687054433,2.393427166,0.003677343,1.6,0.4,0.004,10,110
87,65.57788945,2.692416798,2.418261588,0.003699245,1.6,0.4,0.004,10,110
88,66.33165829,2.697727322,2.443105612,0.003720942,1.6,0.4,0.004,10,110
89,67.08542714,2.702965155,2.467965171,0.003742399,1.6,0.4,0.004,10,110
90,67.83919598,2.708117524,2.492843921,0.003763592,1.6,0.4,0.004,10,110
91,68.59296482,2.713185557,2.517741608,0.003784527,1.6,0.4,0.004,10,110
92,69.34673367,2.718170377,2.54265798,0.003805205,1.6,0.4,0.004,10,110
93,70.10050251,2.723073103,2.567592785,0.00382563,1.6,0.4,0.004,10,110
94,70.85427136,2.72789485,2.592545771,0.003845804,1.6,0.4,0.004,10,110
95,71.6080402,2.732636725,2.617516689,0.003865731,1.6,0.4,0.004,10,110
96,72.36180905,2.737299835,2.64250529,0.003885415,1.6,0.4,0.004,10,110
97,73.11557789,2.741885277,2.667511325,0.003904856,1.6,0.4,0.004,10,110
98,73.86934673,2.746394149,2.692534547,0.00392406,1.6,0.4,0.004,10,110
99,74.62311558,2.750827538,2.71757471,0.003943029,1.6,0.4,0.004,10,110
100,75.37688442,2.755186533,2.742631567,0.003961765,1.6,0.4,0.004,10,110
101,76.13065327,2.759472213,2.767704876,0.003980272,1.6,0.4,0.004,10,110
102,76.88442211,2.763685654,2.792794391,0.003998552,1.6,0.4,0.004,10,110
103,77.63819095,2.767827929,2.817899869,0.00401661,1.6,0.4,0.004,10,110
104,78.3919598,2.771900103,2.84302107,0.004034446,1.6,0.4,0.004,10,110
105,79.14572864,2.77590324,2.868157753,0.004052065,1.6,0.4,0.004,10,110
106,79.89949749,2.779838397,2.893309676,0.00406947,1.6,0.4,0.004,10,110
107,80.65326633,2.783706625,2.918476601,0.004086662,1.6,0.4,0.004,10,110
108,81.40703518,2.787508974,2.94365829,0.004103646,1.6,0.4,0.004,10,110
109,82.16080402,2.791246487,2.968854505,0.004120423,1.6,0.4,0.004,10,110
110,82.91457286,2.794920201,2.99406501,0.004136997,1.6,0.4,0.004,10,110
111,83.66834171,2.798531152,3.01928957,0.004153371,1.6,0.4,0.004,10,110
112,84.42211055,2.802080367,3.044527949,0.004169547,1.6,0.4,0.004,10,110
113,85.1758794,2.805568873,3.069779915,0.004185528,1.6,0.4,0.004,10,110
114,85.92964824,2.808997688,3.095045233,0.004201317,1.6,0.4,0.004,10,110
115,86.68341709,2.812367827,3.120323673,0.004216916,1.6,0.4,0.004,10,110
116,87.43718593,2.815680302,3.145615003,0.004232329,1.6,0.4,0.004,10,110
117,88.19095477,2.818936116,3.170918994,0.004247558,1.6,0.4,0.004,10,110
118,88.94472362,2.822136273,3.196235416,0.004262606,1.6,0.4,0.004,10,110
119,89.69849246,2.825281767,3.221564041,0.004277476,1.6,0.4,0.004,10,110
120,90.45226131,2.82837359,3.246904641,0.00429217,1.6,0.4,0.004,10,110
121,91.20603015,2.831412729,3.27225699,0.004306691,1.6,0.4,0.004,10,110
122,91.95979899,2.834400166,3.297620863,0.004321041,1.6,0.4,0.004,10,110
123,92.71356784,2.837336879,3.322996035,0.004335224,1.6,0.4,0.004,10,110
124,93.46733668,2.84022384,3.348382282,0.004349241,1.6,0.4,0.004,10,110
125,94.22110553,2.843062018,3.373779381,0.004363096,1.6,0.4,0.004,10,110
126,94.97487437,2.845852375,3.399187111,0.004376792,1.6,0.4,0.004,10,110
127,95.72864322,2.84859587,3.42460525,0.00439033,1.6,0.4,0.004,10,110
128,96.48241206,2.851293458,3.450033578,0.004403713,1.6,0.4,0.004,10,110
129,97.2361809,2.853946086,3.475471877,0.004416945,1.6,0.4,0.004,10,110
130,97.98994975,2.856554701,3.500919928,0.004430026,1.6,0.4,0.004,10,110
131,98.74371859,2.85912024,3.526377513,0.004442961,1.6,0.4,0.004,10,110
132,99.49748744,2.861643641,3.551844416,0.004455752,1.6,0.4,0.004,10,110
133,100.2512563,2.864125832,3.577320422,0.0044684,1.6,0.4,0.004,10,110
134,101.0050251,2.866567739,3.602805316,0.00448091,1.6,0.4,0.004,10,110
135,101.758794,2.868970285,3.628298884,0.004493282,1.6,0.4,0.004,10,110
136,102.5125628,2.871334383,3.653800913,0.00450552,1.6,0.4,0.004,10,110
137,103.2663317,2.873660948,3.679311192,0.004517626,1.6,0.4,0.004,10,110
138,104.0201005,2.875950884,3.704829509,0.004529602,1.6,0.4,0.004,10,110
139,104.7738693,2.878205094,3.730355654,0.004541451,1.6,0.4,0.004,10,110
140,105.5276382,2.880424476,3.755889418,0.004553176,1.6,0.4,0.004,10,110
141,106.281407,2.882609922,3.781430593,0.004564779,1.6,0.4,0.004,10,110
142,107.0351759,2.884762321,3.806978972,0.004576261,1.6,0.4,0.004,10,110
143,107.7889447,2.886882555,3.832534347,0.004587626,1.6,0.4,0.004,10,110
144,108.5427136,2.888971503,3.858096514,0.004598876,1.6,0.4,0.004,10,110
145,109.2964824,2.891030039,3.883665267,0.004610014,1.6,0.4,0.004,10,110
146,110.0502513,2.893059033,3.909240404,0.004621041,1.6,0.4,0.004,10,110
147,110.8040201,2.895059348,3.93482172,0.00463196,1.6,0.4,0.004,10,110
148,111.5577889,2.897031845,3.960409015,0.004642773,1.6,0.4,0.004,10,110
149,112.3115578,2.898977366,3.98600209,0.004653483,1.6,0.4,0.004,10,110
150,113.0653266,2.900894246,4.011601387,0.004664086,1.6,0.4,0.004,10,110
151,113.8190955,2.902781145,4.037207261,0.00467458,1.6,0.4,0.004,10,110
152,114.5728643,2.904638494,4.062819618,0.004684965,1.6,0.4,0.004,10,110
153,115.3266332,2.906466718,4.088438363,0.004695244,1.6,0.4,0.004,10,110
154,116.080402,2.90826624,4.114063402,0.004705417,1.6,0.4,0.004,10,110
155,116.8341709,2.910037478,4.139694641,0.004715486,1.6,0.4,0.004,10,110
156,117.5879397,2.911780847,4.165331989,0.004725452,1.6,0.4,0.004,10,110
157,118.3417085,2.913496758,4.190975354,0.004735317,1.6,0.4,0.004,10,110
158,119.0954774,2.91518562,4.216624646,0.00474508,1.6,0.4,0.004,10,110
159,119.8492462,2.916847837,4.242279774,0.004754744,1.6,0.4,0.004,10,110
160,120.6030151,2.918483809,4.267940651,0.004764311,1.6,0.4,0.004,10,110
161,121.3567839,2.920093932,4.293607186,0.00477378,1.6,0.4,0.004,10,110
162,122.1105528,2.9216786,4.319279294,0.004783153,1.6,0.4,0.004,10,110
163,122.8643216,2.923238203,4.344956888,0.004792432,1.6,0.4,0.004,10,110
164,123.6180905,2.924773127,4.370639882,0.004801618,1.6,0.4,0.004,10,110
165,124.3718593,2.926283754,4.396328191,0.004810712,1.6,0.4,0.004,10,110
166,125.1256281,2.927770462,4.422021731,0.004819714,1.6,0.4,0.004,10,110
167,125.879397,2.929233627,4.447720419,0.004828626,1.6,0.4,0.004,10,110
168,126.6331658,2.930673621,4.473424172,0.00483745,1.6,0.4,0.004,10,110
169,127.3869347,2.93209081,4.499132909,0.004846186,1.6,0.4,0.004,10,110
170,128.1407035,2.933485559,4.524846548,0.004854836,1.6,0.4,0.004,10,110
171,128.8944724,2.93485823,4.550565011,0.0048634,1.6,0.4,0.004,10,110
172,129.6482412,2.936209177,4.576288217,0.00487188,1.6,0.4,0.004,10,110
173,130.4020101,2.937538756,4.602016088,0.004880276,1.6,0.4,0.004,10,110
174,131.1557789,2.938847315,4.627748547,0.00488859,1.6,0.4,0.004,10,110
175,131.9095477,2.940135201,4.653485517,0.004896824,1.6,0.4,0.004,10,110
176,132.6633166,2.941402756,4.679226922,0.004904977,1.6,0.4,0.004,10,110
177,133.4170854,2.942650318,4.704972687,0.004913051,1.6,0.4,0.004,10,110
178,134.1708543,2.943878223,4.730722737,0.004921047,1.6,0.4,0.004,10,110
179,134.9246231,2.945086803,4.756477,0.004928966,1.6,0.4,0.004,10,110
180,135.678392,2.946276385,4.782235402,0.004936809,1.6,0.4,0.004,10,110
181,136.4321608,2.947447293,4.807997872,0.004944578,1.6,0.4,0.004,10,110
182,137.1859296,2.948599848,4.833764338,0.004952272,1.6,0.4,0.004,10,110
183,137.9396985,2.949734367,4.859534731,0.004959894,1.6,0.4,0.004,10,110
184,138.6934673,2.950851164,4.88530898,0.004967443,1.6,0.4,0.004,10,110
185,139.4472362,2.951950547,4.911087018,0.004974921,1.6,0.4,0.004,10,110
186,140.201005,2.953032823,4.936868776,0.00498233,1.6,0.4,0.004,10,110
187,140.9547739,2.954098296,4.962654188,0.004989669,1.6,0.4,0.004,10,110
188,141.7085427,2.955147262,4.988443187,0.00499694,1.6,0.4,0.004,10,110
189,142.4623116,2.956180018,5.014235709,0.005004144,1.6,0.4,0.004,10,110
190,143.2160804,2.957196855,5.040031688,0.005011282,1.6,0.4,0.004,10,110
191,143.9698492,2.958198061,5.065831061,0.005018354,1.6,0.4,0.004,10,110
192,144.7236181,2.95918392,5.091633765,0.005025361,1.6,0.4,0.004,10,110
193,145.4773869,2.960154713,5.117439737,0.005032305,1.6,0.4,0.004,10,110
194,146.2311558,2.961110717,5.143248918,0.005039186,1.6,0.4,0.004,10,110
195,146.9849246,2.962052205,5.169061245,0.005046006,1.6,0.4,0.004,10,110
196,147.7386935,2.962979447,5.194876661,0.005052764,1.6,0.4,0.004,10,110
197,148.4924623,2.96389271,5.220695105,0.005059462,1.6,0.4,0.004,10,110
198,149.2462312,2.964792255,5.246516519,0.0050661,1.6,0.4,0.004,10,110
199,150,2.965678342,5.272340848,0.005072681,1.6,0.4,0.004,10,110
0,0,1.2,0.8,0,1.2,0.8,0.007,6,144
1,0.753768844,1.23353359,0.819766144,0.000106784,1.2,0.8,0.007,6,144
2,1.507537688,1.26716772,0.839455676,0.000212903,1.2,0.8,0.007,6,144
3,2.261306533,1.300846769,0.859085402,0.000318228,1.2,0.8,0.007,6,144
4,3.015075377,1.334515381,0.878672017,0.000422626,1.2,0.8,0.007,6,144
5,3.768844221,1.368121274,0.898231638,0.000526004,1.2,0.8,0.007,6,144
6,4.522613065,1.40161515,0.917779531,0.000628276,1.2,0.8,0.007,6,144
7,5.27638191,1.434950608,0.937330111,0.000729361,1.2,0.8,0.007,6,144
8,6.030150754,1.468084148,0.95689694,0.000829188,1.2,0.8,0.007,6,144
9,6.783919598,1.500975169,0.976492727,0.00092769,1.2,0.8,0.007,6,144
10,7.537688442,1.533585969,0.996129331,0.001024807,1.2,0.8,0.007,6,144
11,8.291457286,1.565881747,1.015817757,0.001120487,1.2,0.8,0.007,6,144
12,9.045226131,1.5978306,1.035568158,0.001214682,1.2,0.8,0.007,6,144
13,9.798994975,1.629403527,1.055389836,0.001307353,1.2,0.8,0.007,6,144
14,10.55276382,1.660574423,1.07529124,0.001398466,1.2,0.8,0.007,6,144
15,11.30653266,1.691320086,1.095279968,0.001487994,1.2,0.8,0.007,6,144
16,12.06030151,1.721620212,1.115362763,0.001575918,1.2,0.8,0.007,6,144
17,12.81407035,1.751457397,1.135545518,0.001662222,1.2,0.8,0.007,6,144
18,13.5678392,1.780817136,1.155833275,0.001746901,1.2,0.8,0.007,6,144
19,14.32160804,1.809687824,1.17623022,0.001829952,1.2,0.8,0.007,6,144
20,15.07537688,1.838060756,1.196739691,0.001911383,1.2,0.8,0.007,6,144
21,15.82914573,1.865930126,1.217364172,0.001991204,1.2,0.8,0.007,6,144
22,16.58291457,1.893293027,1.238105294,0.002069437,1.2,0.8,0.007,6,144
23,17.33668342,1.920149454,1.258963837,0.002146105,1.2,0.8,0.007,6,144
24,18.09045226,1.946502299,1.279939728,0.00222124,1.2,0.8,0.007,6,144
25,18.84422111,1.97234751,1.301035089,0.002294862,1.2,0.8,0.007,6,144
26,19.59798995,1.997681563,1.322251753,0.002366979,1.2,0.8,0.007,6,144
27,20.35175879,2.022510796,1.343588424,0.002437617,1.2,0.8,0.007,6,144
28,21.10552764,2.046841619,1.365043776,0.002506803,1.2,0.8,0.007,6,144
29,21.85929648,2.070680514,1.386616457,0.002574561,1.2,0.8,0.007,6,144
30,22.61306533,2.094034035,1.408305082,0.002640918,1.2,0.8,0.007,6,144
