,C_X,C_N,C_L,F_in,C_N_in,I0,Time
12739,2.942748546600342,7.660043716430664,0.0041638626717031,0.006,11,120,104.7738693
12740,2.9443531036376953,7.704113006591797,0.004175551701337099,0.006,11,120,105.5276382
12741,2.945929765701294,7.748180866241455,0.00418712617829442,0.006,11,120,106.281407
12742,2.947479009628296,7.792261123657227,0.004198592621833086,0.006,11,120,107.0351759
12743,2.949000597000122,7.836337089538574,0.004209946841001511,0.006,11,120,107.7889447
12744,2.9504950046539307,7.880417346954346,0.004221192095428705,0.006,11,120,108.5427136
12745,2.951962947845459,7.9245076179504395,0.004232332110404968,0.006,11,120,109.2964824
12746,2.953404664993286,7.968597888946533,0.004243364091962576,0.006,11,120,110.0502513
12747,2.954820394515991,8.012686729431152,0.004254290368407965,0.006,11,120,110.8040201
12748,2.9562103748321533,8.056780815124512,0.0042651137337088585,0.006,11,120,111.5577889
12749,2.9575748443603516,8.10088062286377,0.004275832790881395,0.006,11,120,112.3115578
12750,2.9589147567749023,8.14498233795166,0.004286450799554586,0.006,11,120,113.0653266
12751,2.9602301120758057,8.189087867736816,0.004296967294067144,0.006,11,120,113.8190955
12752,2.9615209102630615,8.23319149017334,0.0043073841370642185,0.006,11,120,114.5728643
12753,2.9627881050109863,8.277300834655762,0.004317702259868383,0.006,11,120,115.3266332
12754,2.964031934738159,8.321412086486816,0.004327922593802214,0.006,11,120,116.080402
12755,2.9652531147003174,8.36552906036377,0.0043380470015108585,0.006,11,120,116.8341709
12756,2.9664506912231445,8.409646987915039,0.004348075948655605,0.006,11,120,117.5879397
12757,2.967625379562378,8.453767776489258,0.004358009435236454,0.006,11,120,118.3417085
12758,2.9687790870666504,8.497893333435059,0.004367849789559841,0.006,11,120,119.0954774
12759,2.969909906387329,8.54201602935791,0.004377598874270916,0.006,11,120,119.8492462
12760,2.971019744873047,8.586148262023926,0.004387255292385817,0.006,11,120,120.6030151
12761,2.9721083641052246,8.630273818969727,0.004396820440888405,0.006,11,120,121.3567839
12762,2.9731760025024414,8.674409866333008,0.004406297579407692,0.006,11,120,122.1105528
12763,2.9742236137390137,8.718544006347656,0.004415686707943678,0.006,11,120,122.8643216
12764,2.975250482559204,8.762678146362305,0.004424986895173788,0.006,11,120,123.6180905
12765,2.976257801055908,8.806814193725586,0.004434202332049608,0.006,11,120,124.3718593
12766,2.977245569229126,8.850960731506348,0.004443332087248564,0.006,11,120,125.1256281
12767,2.9782142639160156,8.895106315612793,0.004452377557754517,0.006,11,120,125.879397
12768,2.979163646697998,8.939250946044922,0.004461339674890041,0.006,11,120,126.6331658
12769,2.9800944328308105,8.98340129852295,0.004470221232622862,0.006,11,120,127.3869347
12770,2.9810073375701904,9.027548789978027,0.004479019902646542,0.006,11,120,128.1407035
12771,2.9819023609161377,9.071699142456055,0.00448773754760623,0.006,11,120,128.8944724
12772,2.982779026031494,9.115857124328613,0.00449637696146965,0.006,11,120,129.6482412
12773,2.9836387634277344,9.160009384155273,0.004504938144236803,0.006,11,120,130.4020101
12774,2.9844818115234375,9.204167366027832,0.004513421095907688,0.006,11,120,131.1557789
12775,2.9853076934814453,9.248329162597656,0.004521828610450029,0.006,11,120,131.9095477
12776,2.986117362976074,9.292487144470215,0.004530159290879965,0.006,11,120,132.6633166
12777,2.986910581588745,9.336651802062988,0.004538417793810368,0.006,11,120,133.4170854
12778,2.9876885414123535,9.380817413330078,0.004546601325273514,0.006,11,120,134.1708543
12779,2.988450288772583,9.424983978271484,0.004554711747914553,0.006,11,120,134.9246231
12780,2.989197015762329,9.469154357910156,0.004562752321362495,0.006,11,120,135.678392
12781,2.989928722381592,9.513323783874512,0.004570719785988331,0.006,11,120,136.4321608
12782,2.9906458854675293,9.557496070861816,0.004578618798404932,0.006,11,120,137.1859296
12783,2.9913487434387207,9.601662635803223,0.004586447961628437,0.006,11,120,137.9396985
12784,2.992037057876587,9.645838737487793,0.0045942096039652824,0.006,11,120,138.6934673
12785,2.9927124977111816,9.690016746520996,0.0046019041910767555,0.006,11,120,139.4472362
12786,2.9933736324310303,9.7341947555542,0.004609532188624144,0.006,11,120,140.201005
12787,2.994021415710449,9.778368949890137,0.004617094993591309,0.006,11,120,140.9547739
12788,2.9946563243865967,9.822550773620605,0.004624593071639538,0.006,11,120,141.7085427
12789,2.9952785968780518,9.866728782653809,0.004632029216736555,0.006,11,120,142.4623116
12790,2.9958889484405518,9.910910606384277,0.004639401566237211,0.006,11,120,143.2160804
12791,2.9964866638183594,9.955092430114746,0.004646713379770517,0.006,11,120,143.9698492
12792,2.997072458267212,9.999277114868164,0.00465396186336875,0.006,11,120,144.7236181
12793,2.9976468086242676,10.043462753295898,0.00466115353628993,0.006,11,120,145.4773869
12794,2.9982094764709473,10.087645530700684,0.004668283276259899,0.006,11,120,146.2311558
12795,2.9987614154815674,10.13183879852295,0.0046753548085689545,0.006,11,120,146.9849246
12796,2.999302387237549,10.176023483276367,0.004682369530200958,0.006,11,120,147.7386935
12797,2.9998326301574707,10.220212936401367,0.004689328372478485,0.006,11,120,148.4924623
12798,3.0003528594970703,10.264403343200684,0.00469623040407896,0.006,11,120,149.2462312
12799,3.0008630752563477,10.308595657348633,0.004703077021986246,0.006,11,120,150.0
