Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,14.2,6.4794,0.15433,30.077,32.269,105.36,100.88,156.95,332.74,1.8051,33.102,0.067034,supercritical
450,14.3,6.511,0.15359,30.044,32.24,105.26,100.87,156.63,334.89,1.7719,33.315,0.067199,supercritical
450,14.4,6.5422,0.15285,30.012,32.213,105.17,100.85,156.31,337.04,1.7395,33.527,0.067363,supercritical
450,14.5,6.5729,0.15214,29.98,32.186,105.07,100.84,156,339.18,1.7079,33.738,0.067525,supercritical
450,14.6,6.6032,0.15144,29.949,32.16,104.98,100.83,155.69,341.32,1.6771,33.947,0.067686,supercritical
450,14.7,6.6331,0.15076,29.918,32.134,104.89,100.81,155.38,343.46,1.6469,34.154,0.067845,supercritical
450,14.8,6.6625,0.15009,29.887,32.109,104.8,100.8,155.08,345.59,1.6175,34.361,0.068003,supercritical
450,14.9,6.6915,0.14944,29.857,32.084,104.71,100.79,154.78,347.72,1.5887,34.565,0.068159,supercritical
450,15,6.7201,0.14881,29.827,32.059,104.63,100.77,154.48,349.84,1.5606,34.769,0.068314,supercritical
450,15.1,6.7483,0.14819,29.798,32.035,104.54,100.76,154.19,351.95,1.5331,34.97,0.068467,supercritical
450,15.2,6.7761,0.14758,29.769,32.012,104.45,100.75,153.9,354.06,1.5063,35.171,0.068619,supercritical
450,15.3,6.8036,0.14698,29.74,31.989,104.37,100.74,153.61,356.17,1.48,35.37,0.06877,supercritical
450,15.4,6.8306,0.1464,29.712,31.967,104.29,100.73,153.33,358.26,1.4544,35.568,0.068919,supercritical
450,15.5,6.8574,0.14583,29.684,31.944,104.21,100.71,153.05,360.35,1.4293,35.765,0.069067,supercritical
450,15.6,6.8837,0.14527,29.657,31.923,104.13,100.7,152.78,362.44,1.4048,35.96,0.069214,supercritical
450,15.7,6.9097,0.14472,29.629,31.902,104.05,100.69,152.51,364.52,1.3808,36.154,0.06936,supercritical
450,15.8,6.9354,0.14419,29.603,31.881,103.97,100.68,152.24,366.59,1.3573,36.346,0.069504,supercritical
450,15.9,6.9608,0.14366,29.576,31.86,103.89,100.67,151.97,368.65,1.3344,36.538,0.069647,supercritical
450,16,6.9858,0.14315,29.55,31.84,103.81,100.66,151.71,370.71,1.3119,36.728,0.069789,supercritical
450,16.1,7.0105,0.14264,29.524,31.82,103.74,100.65,151.46,372.76,1.29,36.917,0.06993,supercritical
450,16.2,7.0349,0.14215,29.498,31.801,103.66,100.64,151.2,374.81,1.2685,37.105,0.07007,supercritical
450,16.3,7.059,0.14166,29.473,31.782,103.59,100.63,150.96,376.84,1.2474,37.291,0.070208,supercritical
450,16.4,7.0828,0.14119,29.448,31.763,103.52,100.62,150.71,378.87,1.2268,37.477,0.070346,supercritical
450,16.5,7.1064,0.14072,29.423,31.745,103.45,100.61,150.47,380.89,1.2066,37.661,0.070483,supercritical
450,16.6,7.1296,0.14026,29.399,31.727,103.37,100.6,150.23,382.91,1.1869,37.844,0.070618,supercritical
450,16.7,7.1526,0.13981,29.375,31.709,103.3,100.59,149.99,384.92,1.1675,38.026,0.070752,supercritical
450,16.8,7.1753,0.13937,29.351,31.692,103.23,100.58,149.76,386.92,1.1486,38.207,0.070886,supercritical
450,16.9,7.1977,0.13893,29.327,31.675,103.17,100.57,149.53,388.91,1.13,38.387,0.071018,supercritical
450,17,7.2198,0.13851,29.304,31.658,103.1,100.56,149.3,390.89,1.1118,38.565,0.07115,supercritical
450,17.1,7.2418,0.13809,29.281,31.642,103.03,100.55,149.08,392.87,1.094,38.743,0.07128,supercritical
450,17.2,7.2634,0.13768,29.258,31.626,102.96,100.54,148.86,394.84,1.0765,38.92,0.07141,supercritical
450,17.3,7.2848,0.13727,29.235,31.61,102.9,100.54,148.64,396.8,1.0593,39.095,0.071539,supercritical
450,17.4,7.306,0.13687,29.213,31.594,102.83,100.53,148.43,398.76,1.0425,39.27,0.071667,supercritical
450,17.5,7.3269,0.13648,29.19,31.579,102.77,100.52,148.22,400.7,1.0261,39.444,0.071794,supercritical
450,17.6,7.3477,0.1361,29.168,31.564,102.7,100.51,148.01,402.64,1.0099,39.616,0.07192,supercritical
450,17.7,7.3681,0.13572,29.147,31.549,102.64,100.5,147.8,404.58,0.99405,39.788,0.072045,supercritical
450,17.8,7.3884,0.13535,29.125,31.534,102.58,100.5,147.6,406.5,0.9785,39.959,0.072169,supercritical
450,17.9,7.4085,0.13498,29.104,31.52,102.52,100.49,147.4,408.42,0.96325,40.128,0.072293,supercritical
450,18,7.4283,0.13462,29.083,31.506,102.46,100.48,147.21,410.33,0.94828,40.297,0.072416,supercritical
450,18.1,7.4479,0.13427,29.062,31.492,102.39,100.47,147.01,412.23,0.93359,40.465,0.072538,supercritical
450,18.2,7.4674,0.13392,29.041,31.478,102.33,100.47,146.82,414.12,0.91917,40.632,0.072659,supercritical
450,18.3,7.4866,0.13357,29.021,31.465,102.28,100.46,146.63,416.01,0.90501,40.798,0.072779,supercritical
450,18.4,7.5056,0.13323,29,31.452,102.22,100.45,146.45,417.89,0.89111,40.964,0.072899,supercritical
450,18.5,7.5244,0.1329,28.98,31.439,102.16,100.45,146.26,419.76,0.87746,41.128,0.073018,supercritical
450,18.6,7.5431,0.13257,28.96,31.426,102.1,100.44,146.08,421.62,0.86406,41.292,0.073136,supercritical
450,18.7,7.5616,0.13225,28.941,31.414,102.04,100.43,145.9,423.48,0.8509,41.455,0.073254,supercritical
450,18.8,7.5798,0.13193,28.921,31.401,101.99,100.43,145.72,425.33,0.83797,41.617,0.073371,supercritical
450,18.9,7.5979,0.13161,28.902,31.389,101.93,100.42,145.55,427.17,0.82526,41.778,0.073487,supercritical
450,19,7.6159,0.1313,28.883,31.377,101.87,100.41,145.38,429.01,0.81278,41.938,0.073603,supercritical
450,19.1,7.6336,0.131,28.864,31.366,101.82,100.41,145.21,430.84,0.80051,42.098,0.073717,supercritical
450,19.2,7.6512,0.1307,28.845,31.354,101.76,100.4,145.04,432.66,0.78845,42.256,0.073832,supercritical
450,19.3,7.6686,0.1304,28.826,31.343,101.71,100.4,144.88,434.47,0.7766,42.414,0.073945,supercritical
450,19.4,7.6859,0.13011,28.808,31.332,101.66,100.39,144.71,436.28,0.76495,42.572,0.074058,supercritical
450,19.5,7.703,0.12982,28.789,31.321,101.6,100.39,144.55,438.08,0.7535,42.728,0.07417,supercritical
450,19.6,7.7199,0.12954,28.771,31.31,101.55,100.38,144.39,439.87,0.74224,42.884,0.074282,supercritical
450,19.7,7.7367,0.12925,28.753,31.299,101.5,100.38,144.24,441.65,0.73116,43.039,0.074393,supercritical
450,19.8,7.7533,0.12898,28.735,31.289,101.45,100.37,144.08,443.43,0.72027,43.193,0.074503,supercritical
450,19.9,7.7698,0.1287,28.717,31.278,101.39,100.37,143.93,445.2,0.70955,43.347,0.074613,supercritical
450,20,7.7861,0.12843,28.7,31.268,101.34,100.36,143.78,446.97,0.69901,43.5,0.074723,supercritical
450,20.1,7.8023,0.12817,28.682,31.258,101.29,100.36,143.63,448.73,0.68864,43.652,0.074831,supercritical
450,20.2,7.8184,0.1279,28.665,31.249,101.24,100.35,143.48,450.48,0.67843,43.804,0.074939,supercritical
450,20.3,7.8343,0.12764,28.648,31.239,101.19,100.35,143.34,452.22,0.66839,43.955,0.075047,supercritical
450,20.4,7.8501,0.12739,28.631,31.229,101.14,100.34,143.2,453.96,0.6585,44.105,0.075154,supercritical
450,20.5,7.8657,0.12713,28.614,31.22,101.09,100.34,143.05,455.69,0.64877,44.255,0.075261,supercritical
450,20.6,7.8812,0.12688,28.597,31.211,101.05,100.33,142.91,457.41,0.63919,44.404,0.075367,supercritical
450,20.7,7.8966,0.12664,28.58,31.202,101,100.33,142.78,459.13,0.62976,44.552,0.075472,supercritical
450,20.8,7.9118,0.12639,28.564,31.193,100.95,100.33,142.64,460.84,0.62048,44.7,0.075577,supercritical
450,20.9,7.9269,0.12615,28.548,31.184,100.9,100.32,142.51,462.55,0.61134,44.847,0.075682,supercritical
450,21,7.9419,0.12591,28.531,31.175,100.85,100.32,142.37,464.25,0.60233,44.993,0.075786,supercritical
450,21.1,7.9568,0.12568,28.515,31.167,100.81,100.31,142.24,465.94,0.59346,45.139,0.075889,supercritical
450,21.2,7.9716,0.12545,28.499,31.159,100.76,100.31,142.11,467.62,0.58473,45.284,0.075992,supercritical
450,21.3,7.9862,0.12522,28.483,31.15,100.71,100.31,141.98,469.3,0.57612,45.429,0.076095,supercritical
450,21.4,8.0007,0.12499,28.467,31.142,100.67,100.3,141.86,470.97,0.56764,45.573,0.076197,supercritical
450,21.5,8.0151,0.12476,28.452,31.134,100.62,100.3,141.73,472.64,0.55929,45.717,0.076298,supercritical
450,21.6,8.0294,0.12454,28.436,31.126,100.58,100.3,141.61,474.3,0.55106,45.86,0.076399,supercritical
450,21.7,8.0436,0.12432,28.421,31.119,100.53,100.29,141.48,475.96,0.54294,46.002,0.0765,supercritical
450,21.8,8.0576,0.12411,28.405,31.111,100.49,100.29,141.36,477.6,0.53495,46.144,0.0766,supercritical
450,21.9,8.0716,0.12389,28.39,31.103,100.44,100.29,141.24,479.25,0.52707,46.286,0.0767,supercritical
450,22,8.0855,0.12368,28.375,31.096,100.4,100.29,141.12,480.88,0.5193,46.426,0.0768,supercritical
450,22.1,8.0992,0.12347,28.36,31.089,100.36,100.28,141.01,482.51,0.51164,46.567,0.076898,supercritical
450,22.2,8.1128,0.12326,28.345,31.082,100.31,100.28,140.89,484.14,0.50409,46.706,0.076997,supercritical
450,22.3,8.1264,0.12306,28.33,31.075,100.27,100.28,140.78,485.76,0.49664,46.846,0.077095,supercritical
450,22.4,8.1398,0.12285,28.316,31.068,100.23,100.27,140.66,487.37,0.4893,46.984,0.077193,supercritical
